stop_id1,stop_id2,walking_time
8503147P,8591065:0:C,5
8503147P,8591065:0:D,5
8503147P,8591065:0:E,5
8503147P,8591065P,5
8503147P,8596113,599
8503147P,Parent8503147,0
8503147P,Parent8591065,5
8503150,8576140,596
8503150,8587858,416
8503151,8576130,464
8503151,8576131,517
8503151,8576132,464
8503151,8588097,410
8503151,8589128,555
8503152,8587859,305
8503152,8587860,503
8503152,8588052,376
8503152,8588053,375
8503152,8588054,524
8503152,8591857,304
8503154,8576139,322
8503156,8588097,465
8503156,8589106,598
8503156,8589128,153
8503156,8590851,203
8503157,8588095,418
8503157,8588098,572
8503163,8503174,331
8503165,8575962,382
8503168,8503189,555
8503170,8575961,557
8503174,8503060,563
8503174,8503163,331
8503174,8503198,518
8503188,8503364,363
8503188,8575960,267
8503188,8588532,569
8503189,8503168,555
8503198,8503060,54
8503198,8503174,518
8503198,8587497,499
8503200,8503200:0,0
8503200,8503200:0:1,0
8503200,8503200:0:2,0
8503200,8503200P,0
8503200,8503677,530
8503200,8590671,595
8503200,8590673,9
8503200,8590674,405
8503200,8590680,372
8503200,8590684,403
8503200,8590685,534
8503200,8590689,243
8503200,8590690,447
8503200,Parent8503200,0
8503200:0,8503200,0
8503200:0,8503200:0:1,0
8503200:0,8503200:0:2,0
8503200:0,8503200P,0
8503200:0,8503677,530
8503200:0,8590671,595
8503200:0,8590673,9
8503200:0,8590674,405
8503200:0,8590680,372
8503200:0,8590684,403
8503200:0,8590685,534
8503200:0,8590689,243
8503200:0,8590690,447
8503200:0,Parent8503200,0
8503200:0:1,8503200,0
8503200:0:1,8503200:0,0
8503200:0:1,8503200:0:2,0
8503200:0:1,8503200P,0
8503200:0:1,8503677,530
8503200:0:1,8590671,595
8503200:0:1,8590673,9
8503200:0:1,8590674,405
8503200:0:1,8590680,372
8503200:0:1,8590684,403
8503200:0:1,8590685,534
8503200:0:1,8590689,243
8503200:0:1,8590690,447
8503200:0:1,Parent8503200,0
8503200:0:2,8503200,0
8503200:0:2,8503200:0,0
8503200:0:2,8503200:0:1,0
8503200:0:2,8503200P,0
8503200:0:2,8503677,530
8503200:0:2,8590671,595
8503200:0:2,8590673,9
8503200:0:2,8590674,405
8503200:0:2,8590680,372
8503200:0:2,8590684,403
8503200:0:2,8590685,534
8503200:0:2,8590689,243
8503200:0:2,8590690,447
8503200:0:2,Parent8503200,0
8503200P,8503200,0
8503200P,8503200:0,0
8503200P,8503200:0:1,0
8503200P,8503200:0:2,0
8503200P,8503677,530
8503200P,8590671,595
8503200P,8590673,9
8503200P,8590674,405
8503200P,8590680,372
8503200P,8590684,403
8503200P,8590685,534
8503200P,8590689,243
8503200P,8590690,447
8503200P,Parent8503200,0
8503201,8503201:0,0
8503201,8503201:0:1,0
8503201,8503201:0:2,0
8503201,8503201P,0
8503201,8503675,492
8503201,8590771,229
8503201,8590773,442
8503201,8590776,549
8503201,8590784,323
8503201,Parent8503201,0
8503201:0,8503201,0
8503201:0,8503201:0:1,0
8503201:0,8503201:0:2,0
8503201:0,8503201P,0
8503201:0,8503675,492
8503201:0,8590771,229
8503201:0,8590773,442
8503201:0,8590776,549
8503201:0,8590784,323
8503201:0,Parent8503201,0
8503201:0:1,8503201,0
8503201:0:1,8503201:0,0
8503201:0:1,8503201:0:2,0
8503201:0:1,8503201P,0
8503201:0:1,8503675,492
8503201:0:1,8590771,229
8503201:0:1,8590773,442
8503201:0:1,8590776,549
8503201:0:1,8590784,323
8503201:0:1,Parent8503201,0
8503201:0:2,8503201,0
8503201:0:2,8503201:0,0
8503201:0:2,8503201:0:1,0
8503201:0:2,8503201P,0
8503201:0:2,8503675,492
8503201:0:2,8590771,229
8503201:0:2,8590773,442
8503201:0:2,8590776,549
8503201:0:2,8590784,323
8503201:0:2,Parent8503201,0
8503201P,8503201,0
8503201P,8503201:0,0
8503201P,8503201:0:1,0
8503201P,8503201:0:2,0
8503201P,8503675,492
8503201P,8590771,229
8503201P,8590773,442
8503201P,8590776,549
8503201P,8590784,323
8503201P,Parent8503201,0
8503202,8503202:0,0
8503202,8503202:0:3,0
8503202,8503202:0:4,0
8503202,8503202:0:5,0
8503202,8503202:0:6,0
8503202,8503202P,0
8503202,8503674,442
8503202,8573166,427
8503202,8573167,104
8503202,8573168,47
8503202,8590813,406
8503202,8590818,558
8503202,8590822,526
8503202,8590824,292
8503202,8590829,464
8503202,Parent8503202,0
8503202:0,8503202,0
8503202:0,8503202:0:3,0
8503202:0,8503202:0:4,0
8503202:0,8503202:0:5,0
8503202:0,8503202:0:6,0
8503202:0,8503202P,0
8503202:0,8503674,442
8503202:0,8573166,427
8503202:0,8573167,104
8503202:0,8573168,47
8503202:0,8590813,406
8503202:0,8590818,558
8503202:0,8590822,526
8503202:0,8590824,292
8503202:0,8590829,464
8503202:0,Parent8503202,0
8503202:0:3,8503202,0
8503202:0:3,8503202:0,0
8503202:0:3,8503202:0:4,0
8503202:0:3,8503202:0:5,0
8503202:0:3,8503202:0:6,0
8503202:0:3,8503202P,0
8503202:0:3,8503674,442
8503202:0:3,8573166,427
8503202:0:3,8573167,104
8503202:0:3,8573168,47
8503202:0:3,8590813,406
8503202:0:3,8590818,558
8503202:0:3,8590822,526
8503202:0:3,8590824,292
8503202:0:3,8590829,464
8503202:0:3,Parent8503202,0
8503202:0:4,8503202,0
8503202:0:4,8503202:0,0
8503202:0:4,8503202:0:3,0
8503202:0:4,8503202:0:5,0
8503202:0:4,8503202:0:6,0
8503202:0:4,8503202P,0
8503202:0:4,8503674,442
8503202:0:4,8573166,427
8503202:0:4,8573167,104
8503202:0:4,8573168,47
8503202:0:4,8590813,406
8503202:0:4,8590818,558
8503202:0:4,8590822,526
8503202:0:4,8590824,292
8503202:0:4,8590829,464
8503202:0:4,Parent8503202,0
8503202:0:5,8503202,0
8503202:0:5,8503202:0,0
8503202:0:5,8503202:0:3,0
8503202:0:5,8503202:0:4,0
8503202:0:5,8503202:0:6,0
8503202:0:5,8503202P,0
8503202:0:5,8503674,442
8503202:0:5,8573166,427
8503202:0:5,8573167,104
8503202:0:5,8573168,47
8503202:0:5,8590813,406
8503202:0:5,8590818,558
8503202:0:5,8590822,526
8503202:0:5,8590824,292
8503202:0:5,8590829,464
8503202:0:5,Parent8503202,0
8503202:0:6,8503202,0
8503202:0:6,8503202:0,0
8503202:0:6,8503202:0:3,0
8503202:0:6,8503202:0:4,0
8503202:0:6,8503202:0:5,0
8503202:0:6,8503202P,0
8503202:0:6,8503674,442
8503202:0:6,8573166,427
8503202:0:6,8573167,104
8503202:0:6,8573168,47
8503202:0:6,8590813,406
8503202:0:6,8590818,558
8503202:0:6,8590822,526
8503202:0:6,8590824,292
8503202:0:6,8590829,464
8503202:0:6,Parent8503202,0
8503202P,8503202,0
8503202P,8503202:0,0
8503202P,8503202:0:3,0
8503202P,8503202:0:4,0
8503202P,8503202:0:5,0
8503202P,8503202:0:6,0
8503202P,8503674,442
8503202P,8573166,427
8503202P,8573167,104
8503202P,8573168,47
8503202P,8590813,406
8503202P,8590818,558
8503202P,8590822,526
8503202P,8590824,292
8503202P,8590829,464
8503202P,Parent8503202,0
8503203:0,8502209,287
8503203:0,8502209:0,287
8503203:0,8502209:0:1,287
8503203:0,8502209:0:2,287
8503203:0,8502209P,287
8503203:0,8503203:0:1,0
8503203:0,8503203:0:2,0
8503203:0,8503203P,0
8503203:0,8503673,472
8503203:0,8579186,95
8503203:0,8590734,303
8503203:0,8590735,512
8503203:0,Parent8502209,287
8503203:0,Parent8503203,0
8503203:0:1,8502209,287
8503203:0:1,8502209:0,287
8503203:0:1,8502209:0:1,287
8503203:0:1,8502209:0:2,287
8503203:0:1,8502209P,287
8503203:0:1,8503203:0,0
8503203:0:1,8503203:0:2,0
8503203:0:1,8503203P,0
8503203:0:1,8503673,472
8503203:0:1,8579186,95
8503203:0:1,8590734,303
8503203:0:1,8590735,512
8503203:0:1,Parent8502209,287
8503203:0:1,Parent8503203,0
8503203:0:2,8502209,287
8503203:0:2,8502209:0,287
8503203:0:2,8502209:0:1,287
8503203:0:2,8502209:0:2,287
8503203:0:2,8502209P,287
8503203:0:2,8503203:0,0
8503203:0:2,8503203:0:1,0
8503203:0:2,8503203P,0
8503203:0:2,8503673,472
8503203:0:2,8579186,95
8503203:0:2,8590734,303
8503203:0:2,8590735,512
8503203:0:2,Parent8502209,287
8503203:0:2,Parent8503203,0
8503203P,8502209,287
8503203P,8502209:0,287
8503203P,8502209:0:1,287
8503203P,8502209:0:2,287
8503203P,8502209P,287
8503203P,8503203:0,0
8503203P,8503203:0:1,0
8503203P,8503203:0:2,0
8503203P,8503673,472
8503203P,8579186,95
8503203P,8590734,303
8503203P,8590735,512
8503203P,Parent8502209,287
8503203P,Parent8503203,0
8503204:0,8503204:0:3,0
8503204:0,8503204:0:4,0
8503204:0,8503204P,0
8503204:0,8503672,120
8503204:0,8503855:0,165
8503204:0,8503855:0:A,165
8503204:0,8503855:0:B,165
8503204:0,8503855:0:C,165
8503204:0,8503855:0:D,165
8503204:0,8503855:0:E,165
8503204:0,8503855:0:F,165
8503204:0,8503855P,165
8503204:0,8573552,147
8503204:0,8577912,261
8503204:0,8580724,433
8503204:0,8590651,307
8503204:0,8590660,108
8503204:0,Parent8503204,0
8503204:0,Parent8503855,165
8503204:0:3,8503204:0,0
8503204:0:3,8503204:0:4,0
8503204:0:3,8503204P,0
8503204:0:3,8503672,120
8503204:0:3,8503855:0,165
8503204:0:3,8503855:0:A,165
8503204:0:3,8503855:0:B,165
8503204:0:3,8503855:0:C,165
8503204:0:3,8503855:0:D,165
8503204:0:3,8503855:0:E,165
8503204:0:3,8503855:0:F,165
8503204:0:3,8503855P,165
8503204:0:3,8573552,147
8503204:0:3,8577912,261
8503204:0:3,8580724,433
8503204:0:3,8590651,307
8503204:0:3,8590660,108
8503204:0:3,Parent8503204,0
8503204:0:3,Parent8503855,165
8503204:0:4,8503204:0,0
8503204:0:4,8503204:0:3,0
8503204:0:4,8503204P,0
8503204:0:4,8503672,120
8503204:0:4,8503855:0,165
8503204:0:4,8503855:0:A,165
8503204:0:4,8503855:0:B,165
8503204:0:4,8503855:0:C,165
8503204:0:4,8503855:0:D,165
8503204:0:4,8503855:0:E,165
8503204:0:4,8503855:0:F,165
8503204:0:4,8503855P,165
8503204:0:4,8573552,147
8503204:0:4,8577912,261
8503204:0:4,8580724,433
8503204:0:4,8590651,307
8503204:0:4,8590660,108
8503204:0:4,Parent8503204,0
8503204:0:4,Parent8503855,165
8503204P,8503204:0,0
8503204P,8503204:0:3,0
8503204P,8503204:0:4,0
8503204P,8503672,120
8503204P,8503855:0,165
8503204P,8503855:0:A,165
8503204P,8503855:0:B,165
8503204P,8503855:0:C,165
8503204P,8503855:0:D,165
8503204P,8503855:0:E,165
8503204P,8503855:0:F,165
8503204P,8503855P,165
8503204P,8573552,147
8503204P,8577912,261
8503204P,8580724,433
8503204P,8590651,307
8503204P,8590660,108
8503204P,Parent8503204,0
8503204P,Parent8503855,165
8503205:0,8503205:0:3,0
8503205:0,8503205:0:4,0
8503205:0,8503205P,0
8503205:0,8590490,589
8503205:0,8590493,82
8503205:0,8590498,514
8503205:0,Parent8503205,0
8503205:0:3,8503205:0,0
8503205:0:3,8503205:0:4,0
8503205:0:3,8503205P,0
8503205:0:3,8590490,589
8503205:0:3,8590493,82
8503205:0:3,8590498,514
8503205:0:3,Parent8503205,0
8503205:0:4,8503205:0,0
8503205:0:4,8503205:0:3,0
8503205:0:4,8503205P,0
8503205:0:4,8590490,589
8503205:0:4,8590493,82
8503205:0:4,8590498,514
8503205:0:4,Parent8503205,0
8503205P,8503205:0,0
8503205P,8503205:0:3,0
8503205P,8503205:0:4,0
8503205P,8590490,589
8503205P,8590493,82
8503205P,8590498,514
8503205P,Parent8503205,0
8503253,8575977,477
8503253,8575978,433
8503253,8588050,572
8503253,8588056,334
8503253,8588059,544
8503254,8580877,514
8503254,8587010,236
8503267,8575981,307
8503302:0,8503302:0:1,0
8503302:0,8503302:0:2,0
8503302:0,8503302P,0
8503302:0,8573507,15
8503302:0,8573509,413
8503302:0,8583767,589
8503302:0,Parent8503302,0
8503302:0:1,8503302:0,0
8503302:0:1,8503302:0:2,0
8503302:0:1,8503302P,0
8503302:0:1,8573507,15
8503302:0:1,8573509,413
8503302:0:1,8583767,589
8503302:0:1,Parent8503302,0
8503302:0:2,8503302:0,0
8503302:0:2,8503302:0:1,0
8503302:0:2,8503302P,0
8503302:0:2,8573507,15
8503302:0:2,8573509,413
8503302:0:2,8583767,589
8503302:0:2,Parent8503302,0
8503302P,8503302:0,0
8503302P,8503302:0:1,0
8503302P,8503302:0:2,0
8503302P,8573507,15
8503302P,8573509,413
8503302P,8583767,589
8503302P,Parent8503302,0
8503303:0,8503303:0:1,0
8503303:0,8503303:0:2,0
8503303:0,8503303P,0
8503303:0,8503382,582
8503303:0,8575926,565
8503303:0,8575927,41
8503303:0,8594339,247
8503303:0,Parent8503303,0
8503303:0:1,8503303:0,0
8503303:0:1,8503303:0:2,0
8503303:0:1,8503303P,0
8503303:0:1,8503382,582
8503303:0:1,8575926,565
8503303:0:1,8575927,41
8503303:0:1,8594339,247
8503303:0:1,Parent8503303,0
8503303:0:2,8503303:0,0
8503303:0:2,8503303:0:1,0
8503303:0:2,8503303P,0
8503303:0:2,8503382,582
8503303:0:2,8575926,565
8503303:0:2,8575927,41
8503303:0:2,8594339,247
8503303:0:2,Parent8503303,0
8503303P,8503303:0,0
8503303P,8503303:0:1,0
8503303P,8503303:0:2,0
8503303P,8503382,582
8503303P,8575926,565
8503303P,8575927,41
8503303P,8594339,247
8503303P,Parent8503303,0
8503304:0,8503304:0:2,0
8503304:0,8503304:0:3,0
8503304:0,8503304P,0
8503304:0,8575944,17
8503304:0,Parent8503304,0
8503304:0:2,8503304:0,0
8503304:0:2,8503304:0:3,0
8503304:0:2,8503304P,0
8503304:0:2,8575944,17
8503304:0:2,Parent8503304,0
8503304:0:3,8503304:0,0
8503304:0:3,8503304:0:2,0
8503304:0:3,8503304P,0
8503304:0:3,8575944,17
8503304:0:3,Parent8503304,0
8503304P,8503304:0,0
8503304P,8503304:0:2,0
8503304P,8503304:0:3,0
8503304P,8575944,17
8503304P,Parent8503304,0
8503305:0,8503305:0:1,0
8503305:0,8503305:0:2,0
8503305:0,8503305:0:3,0
8503305:0,8503305:0:5,0
8503305:0,8503305:0:6,0
8503305:0,8503305P,0
8503305:0,8575918,93
8503305:0,8575918:0,93
8503305:0,8575918:0:A,93
8503305:0,8575918:0:B,93
8503305:0,8575918:0:C,93
8503305:0,8575918:0:D,93
8503305:0,8575918:0:E,93
8503305:0,8575918:0:Taxi,93
8503305:0,8575918P,93
8503305:0,8575919,172
8503305:0,8588311,561
8503305:0,Parent8503305,0
8503305:0,Parent8575918,93
8503305:0:1,8503305:0,0
8503305:0:1,8503305:0:2,0
8503305:0:1,8503305:0:3,0
8503305:0:1,8503305:0:5,0
8503305:0:1,8503305:0:6,0
8503305:0:1,8503305P,0
8503305:0:1,8575918,93
8503305:0:1,8575918:0,93
8503305:0:1,8575918:0:A,93
8503305:0:1,8575918:0:B,93
8503305:0:1,8575918:0:C,93
8503305:0:1,8575918:0:D,93
8503305:0:1,8575918:0:E,93
8503305:0:1,8575918:0:Taxi,93
8503305:0:1,8575918P,93
8503305:0:1,8575919,172
8503305:0:1,8588311,561
8503305:0:1,Parent8503305,0
8503305:0:1,Parent8575918,93
8503305:0:2,8503305:0,0
8503305:0:2,8503305:0:1,0
8503305:0:2,8503305:0:3,0
8503305:0:2,8503305:0:5,0
8503305:0:2,8503305:0:6,0
8503305:0:2,8503305P,0
8503305:0:2,8575918,93
8503305:0:2,8575918:0,93
8503305:0:2,8575918:0:A,93
8503305:0:2,8575918:0:B,93
8503305:0:2,8575918:0:C,93
8503305:0:2,8575918:0:D,93
8503305:0:2,8575918:0:E,93
8503305:0:2,8575918:0:Taxi,93
8503305:0:2,8575918P,93
8503305:0:2,8575919,172
8503305:0:2,8588311,561
8503305:0:2,Parent8503305,0
8503305:0:2,Parent8575918,93
8503305:0:3,8503305:0,0
8503305:0:3,8503305:0:1,0
8503305:0:3,8503305:0:2,0
8503305:0:3,8503305:0:5,0
8503305:0:3,8503305:0:6,0
8503305:0:3,8503305P,0
8503305:0:3,8575918,93
8503305:0:3,8575918:0,93
8503305:0:3,8575918:0:A,93
8503305:0:3,8575918:0:B,93
8503305:0:3,8575918:0:C,93
8503305:0:3,8575918:0:D,93
8503305:0:3,8575918:0:E,93
8503305:0:3,8575918:0:Taxi,93
8503305:0:3,8575918P,93
8503305:0:3,8575919,172
8503305:0:3,8588311,561
8503305:0:3,Parent8503305,0
8503305:0:3,Parent8575918,93
8503305:0:5,8503305:0,0
8503305:0:5,8503305:0:1,0
8503305:0:5,8503305:0:2,0
8503305:0:5,8503305:0:3,0
8503305:0:5,8503305:0:6,0
8503305:0:5,8503305P,0
8503305:0:5,8575918,93
8503305:0:5,8575918:0,93
8503305:0:5,8575918:0:A,93
8503305:0:5,8575918:0:B,93
8503305:0:5,8575918:0:C,93
8503305:0:5,8575918:0:D,93
8503305:0:5,8575918:0:E,93
8503305:0:5,8575918:0:Taxi,93
8503305:0:5,8575918P,93
8503305:0:5,8575919,172
8503305:0:5,8588311,561
8503305:0:5,Parent8503305,0
8503305:0:5,Parent8575918,93
8503305:0:6,8503305:0,0
8503305:0:6,8503305:0:1,0
8503305:0:6,8503305:0:2,0
8503305:0:6,8503305:0:3,0
8503305:0:6,8503305:0:5,0
8503305:0:6,8503305P,0
8503305:0:6,8575918,93
8503305:0:6,8575918:0,93
8503305:0:6,8575918:0:A,93
8503305:0:6,8575918:0:B,93
8503305:0:6,8575918:0:C,93
8503305:0:6,8575918:0:D,93
8503305:0:6,8575918:0:E,93
8503305:0:6,8575918:0:Taxi,93
8503305:0:6,8575918P,93
8503305:0:6,8575919,172
8503305:0:6,8588311,561
8503305:0:6,Parent8503305,0
8503305:0:6,Parent8575918,93
8503305P,8503305:0,0
8503305P,8503305:0:1,0
8503305P,8503305:0:2,0
8503305P,8503305:0:3,0
8503305P,8503305:0:5,0
8503305P,8503305:0:6,0
8503305P,8575918,93
8503305P,8575918:0,93
8503305P,8575918:0:A,93
8503305P,8575918:0:B,93
8503305P,8575918:0:C,93
8503305P,8575918:0:D,93
8503305P,8575918:0:E,93
8503305P,8575918:0:Taxi,93
8503305P,8575918P,93
8503305P,8575919,172
8503305P,8588311,561
8503305P,Parent8503305,0
8503305P,Parent8575918,93
8503306:0,8503306:0:1,0
8503306:0,8503306:0:2,0
8503306:0,8503306:0:3,0
8503306:0,8503306P,0
8503306:0,8588314,45
8503306:0,8590539,259
8503306:0,8590541,455
8503306:0,8590543,568
8503306:0,8595081,288
8503306:0,Parent8503306,0
8503306:0:1,8503306:0,0
8503306:0:1,8503306:0:2,0
8503306:0:1,8503306:0:3,0
8503306:0:1,8503306P,0
8503306:0:1,8588314,45
8503306:0:1,8590539,259
8503306:0:1,8590541,455
8503306:0:1,8590543,568
8503306:0:1,8595081,288
8503306:0:1,Parent8503306,0
8503306:0:2,8503306:0,0
8503306:0:2,8503306:0:1,0
8503306:0:2,8503306:0:3,0
8503306:0:2,8503306P,0
8503306:0:2,8588314,45
8503306:0:2,8590539,259
8503306:0:2,8590541,455
8503306:0:2,8590543,568
8503306:0:2,8595081,288
8503306:0:2,Parent8503306,0
8503306:0:3,8503306:0,0
8503306:0:3,8503306:0:1,0
8503306:0:3,8503306:0:2,0
8503306:0:3,8503306P,0
8503306:0:3,8588314,45
8503306:0:3,8590539,259
8503306:0:3,8590541,455
8503306:0:3,8590543,568
8503306:0:3,8595081,288
8503306:0:3,Parent8503306,0
8503306P,8503306:0,0
8503306P,8503306:0:1,0
8503306P,8503306:0:2,0
8503306P,8503306:0:3,0
8503306P,8588314,45
8503306P,8590539,259
8503306P,8590541,455
8503306P,8590543,568
8503306P,8595081,288
8503306P,Parent8503306,0
8503307:0,8503307:0:1,0
8503307:0,8503307:0:2,0
8503307:0,8503307:0:3,0
8503307:0,8503307P,0
8503307:0,8503700,16
8503307:0,8576159,521
8503307:0,8576160,520
8503307:0,8576161,589
8503307:0,8588316,543
8503307:0,8590503,586
8503307:0,Parent8503307,1
8503307:0:1,8503307:0,0
8503307:0:1,8503307:0:2,0
8503307:0:1,8503307:0:3,0
8503307:0:1,8503307P,0
8503307:0:1,8503700,16
8503307:0:1,8576159,521
8503307:0:1,8576160,520
8503307:0:1,8576161,589
8503307:0:1,8588316,543
8503307:0:1,8590503,586
8503307:0:1,Parent8503307,1
8503307:0:2,8503307:0,0
8503307:0:2,8503307:0:1,0
8503307:0:2,8503307:0:3,0
8503307:0:2,8503307P,0
8503307:0:2,8503700,16
8503307:0:2,8576159,521
8503307:0:2,8576160,520
8503307:0:2,8576161,589
8503307:0:2,8588316,543
8503307:0:2,8590503,586
8503307:0:2,Parent8503307,1
8503307:0:3,8503307:0,0
8503307:0:3,8503307:0:1,0
8503307:0:3,8503307:0:2,0
8503307:0:3,8503307P,0
8503307:0:3,8503700,16
8503307:0:3,8576159,521
8503307:0:3,8576160,520
8503307:0:3,8576161,589
8503307:0:3,8588316,543
8503307:0:3,8590503,586
8503307:0:3,Parent8503307,1
8503307P,8503307:0,0
8503307P,8503307:0:1,0
8503307P,8503307:0:2,0
8503307P,8503307:0:3,0
8503307P,8503700,16
8503307P,8576159,521
8503307P,8576160,520
8503307P,8576161,589
8503307P,8588316,543
8503307P,8590503,586
8503307P,Parent8503307,1
8503308:0,8503308:0:3,0
8503308:0,8503308:0:4,0
8503308:0,8503308P,0
8503308:0,8576152,401
8503308:0,8587420,34
8503308:0,8590693,73
8503308:0,8590697,405
8503308:0,8590698,573
8503308:0,8590699,433
8503308:0,Parent8503308,0
8503308:0:3,8503308:0,0
8503308:0:3,8503308:0:4,0
8503308:0:3,8503308P,0
8503308:0:3,8576152,401
8503308:0:3,8587420,34
8503308:0:3,8590693,73
8503308:0:3,8590697,405
8503308:0:3,8590698,573
8503308:0:3,8590699,433
8503308:0:3,Parent8503308,0
8503308:0:4,8503308:0,0
8503308:0:4,8503308:0:3,0
8503308:0:4,8503308P,0
8503308:0:4,8576152,401
8503308:0:4,8587420,34
8503308:0:4,8590693,73
8503308:0:4,8590697,405
8503308:0:4,8590698,573
8503308:0:4,8590699,433
8503308:0:4,Parent8503308,0
8503308P,8503308:0,0
8503308P,8503308:0:3,0
8503308P,8503308:0:4,0
8503308P,8576152,401
8503308P,8587420,34
8503308P,8590693,73
8503308P,8590697,405
8503308P,8590698,573
8503308P,8590699,433
8503308P,Parent8503308,0
8503309:0,8503309:0:1,0
8503309:0,8573213:0,225
8503309:0,8573213:0:A,225
8503309:0,8573213:0:B,225
8503309:0,8573213:0:C,225
8503309:0,8573213P,225
8503309:0,8573214,283
8503309:0,8580443,585
8503309:0,8587799,288
8503309:0,Parent8573213,225
8503309:0:1,8503309:0,0
8503309:0:1,8573213:0,225
8503309:0:1,8573213:0:A,225
8503309:0:1,8573213:0:B,225
8503309:0:1,8573213:0:C,225
8503309:0:1,8573213P,225
8503309:0:1,8573214,283
8503309:0:1,8580443,585
8503309:0:1,8587799,288
8503309:0:1,Parent8573213,225
8503310:0,8503310:0:2,0
8503310:0,8503310:0:3,0
8503310:0,8503310P,0
8503310:0,8503340:0,401
8503310:0,8503340:0:1,401
8503310:0,8503340:0:2,401
8503310:0,8503340P,401
8503310:0,8590620,71
8503310:0,8590621,317
8503310:0,8590626,557
8503310:0,8590629,303
8503310:0,8590742,390
8503310:0,8590762,444
8503310:0,Parent8503310,0
8503310:0,Parent8503340,401
8503310:0:2,8503310:0,0
8503310:0:2,8503310:0:3,0
8503310:0:2,8503310P,0
8503310:0:2,8503340:0,401
8503310:0:2,8503340:0:1,401
8503310:0:2,8503340:0:2,401
8503310:0:2,8503340P,401
8503310:0:2,8590620,71
8503310:0:2,8590621,317
8503310:0:2,8590626,557
8503310:0:2,8590629,303
8503310:0:2,8590742,390
8503310:0:2,8590762,444
8503310:0:2,Parent8503310,0
8503310:0:2,Parent8503340,401
8503310:0:3,8503310:0,0
8503310:0:3,8503310:0:2,0
8503310:0:3,8503310P,0
8503310:0:3,8503340:0,401
8503310:0:3,8503340:0:1,401
8503310:0:3,8503340:0:2,401
8503310:0:3,8503340P,401
8503310:0:3,8590620,71
8503310:0:3,8590621,317
8503310:0:3,8590626,557
8503310:0:3,8590629,303
8503310:0:3,8590742,390
8503310:0:3,8590762,444
8503310:0:3,Parent8503310,0
8503310:0:3,Parent8503340,401
8503310P,8503310:0,0
8503310P,8503310:0:2,0
8503310P,8503310:0:3,0
8503310P,8503340:0,401
8503310P,8503340:0:1,401
8503310P,8503340:0:2,401
8503310P,8503340P,401
8503310P,8590620,71
8503310P,8590621,317
8503310P,8590626,557
8503310P,8590629,303
8503310P,8590742,390
8503310P,8590762,444
8503310P,Parent8503310,0
8503310P,Parent8503340,401
8503311:0,8503311:0:2,0
8503311:0,8503311:0:3,0
8503311:0,8503311:0:4,0
8503311:0,8503311P,0
8503311:0,8573241,19
8503311:0,8590766,381
8503311:0,8590767,533
8503311:0,8595709,594
8503311:0,8595712,572
8503311:0,Parent8503311,0
8503311:0:2,8503311:0,0
8503311:0:2,8503311:0:3,0
8503311:0:2,8503311:0:4,0
8503311:0:2,8503311P,0
8503311:0:2,8573241,19
8503311:0:2,8590766,381
8503311:0:2,8590767,533
8503311:0:2,8595709,594
8503311:0:2,8595712,572
8503311:0:2,Parent8503311,0
8503311:0:3,8503311:0,0
8503311:0:3,8503311:0:2,0
8503311:0:3,8503311:0:4,0
8503311:0:3,8503311P,0
8503311:0:3,8573241,19
8503311:0:3,8590766,381
8503311:0:3,8590767,533
8503311:0:3,8595709,594
8503311:0:3,8595712,572
8503311:0:3,Parent8503311,0
8503311:0:4,8503311:0,0
8503311:0:4,8503311:0:2,0
8503311:0:4,8503311:0:3,0
8503311:0:4,8503311P,0
8503311:0:4,8573241,19
8503311:0:4,8590766,381
8503311:0:4,8590767,533
8503311:0:4,8595709,594
8503311:0:4,8595712,572
